split,idx,symptoms,herbs,top_eight,top_zangfu,active_eight,active_zangfu
train,21353,气喘,白术、生姜、甘草、豆蔻、白豆蔻、茯苓、防己、沉香、半夏、橘红、木香、泽泻,里,脾,4,4
train,21354,盗汗,前胡、白术、牡蛎、甘草、细辛、干姜、当归、芍药、桔梗、鳖甲、槟榔、紫菀、人参、乌头、茯苓、麦冬,虚,脾,4,5
train,21355,腰痛,橘核、茴香、胡芦巴、附子,寒,肾,4,3
train,21356,腰痛,红花、桃、川芎、赤芍、当归、大黄、牛膝、桃仁、羌活、生地黄、桂枝,实,肾,3,3
train,21357,胎动不安,川芎、白术、甘草、当归、阿胶、芍药、黄芩、地骨皮、茯苓,虚,肝,4,5
train,21358,恶风,前胡、甘草、杏仁、陈皮、桔梗、人参、茯苓、半夏、杏、木香、枳壳,表,肺,4,4
train,21359,湿疮,白矾,实,脾,2,4
train,21360,口噤、头痛,雄黄、细辛、干姜、沙参、桔梗、人参、乌头、黄芩、茯苓、防己、吴茱萸、麻黄,寒,肝,4,5
train,21361,恶寒、恶寒发热、半身不遂,陈皮、威灵仙、续断、苍术、乌药,寒,肝,4,5
train,21362,呕吐,甘草、小麦、半夏、葛根、竹茹、麦门冬,里,胃,4,4
train,21363,心烦,白术、牡蛎、甘草、当归、人参、茯苓、龙骨、五味子,虚,心,4,4
train,21364,腰痛,神曲,里,肾,3,3
train,21365,心下痞,白术、枳实,里,脾,3,3
train,21366,吐血、腹痛,甘草、当归、芍药,虚,脾,3,3
train,21367,噎膈、半身不遂,荆芥、海螵蛸、桑、川芎、知母、防风、蛇蜕、桑枝、黄连、乳香、赤石脂、当归、大黄、血竭、桔梗、没药、全蝎、栀子、连翘、白芷、草乌、黄芩、穿山甲、轻粉、白及、椿皮、苍术、龙骨、薄荷、麝香、羌活、五倍子、柴胡、麻黄、牛黄、木鳖子,里,肝,4,6
train,21368,腹满,川芎、甘草、当归、茯苓、木香、麦门冬,里,脾,4,4
train,21369,头痛,甘草、青皮、当归、芍药、白芍、黄芩、钩藤、柴胡,热,肝,5,3
train,21370,少气、呕吐、头痛,防风、甘草、干姜、牛膝、木瓜、茯苓、附子、诃子,里,脾,4,4
train,21371,多梦,甘草、黄连、当归、玄明粉、琥珀、酸枣仁、茯苓、朱砂、犀角、五味子,热,心,4,4
train,21372,脱肛,红花、白术、知母、防风、肉桂、黄柏、白芍、人参、升麻、山药、附子,虚,脾,4,4
train,21373,呕吐,竹叶、桑、芍药、栀子、白芍、茯苓、桑白皮、泽泻,里,肝,4,5
train,21374,偏头痛、头痛,菊花、川芎、蒺藜、赤芍、当归、石菖蒲、白芷、僵蚕、夜交藤、藜,实,肝,5,4
train,21375,头痛,白术、防风、甘草、人参、羚羊角、柴胡、枳壳、独活,阳,肝,4,4
train,21376,健忘、心悸、多梦、头痛,桑、合欢皮、女贞、当归、远志、女贞子、墨旱莲、何首乌、酸枣仁、茯苓、桑叶、黄精、朱砂,虚,心,3,3
train,21377,健忘、盗汗、食欲不振,白术、生姜、肉桂、甘草、陈皮、当归、熟地黄、大枣、远志、白芍、黄芪、茯苓、党参、五味子,虚,脾,5,4
train,21378,身痛,前胡、川芎、白术、甘草、陈皮、芍药、黄芩、麦门冬,表,肺,4,4
train,21379,腹满、产后腹痛、腹痛,川芎、延胡索、莪术、甘草、当归、大黄、芍药、桔梗、槟榔、三棱、黄芩、厚朴、木香,里,肝,4,5
train,21380,舌强、半身不遂,防风、甘草、赤芍、当归、芍药、附子、半夏、葛根、独活,里,肝,4,4
train,21381,瘫痪、痫、半身不遂,红花、珍珠、西红花、降香、麝香、檀香、牛黄,里,心,4,2
train,21382,咳嗽,乌梅、五味子,虚,肺,3,2
train,21383,瘰疬,桃、川芎、防风、黄连、黄柏、赤芍、当归、芍药、熟地黄、白芍、白芷、草乌、何首乌、巴豆、白及、白蔹、桃仁、半夏、生地黄、木鳖子,里,肝,4,6
train,21384,痄腮,防风、甘草、天麻、全蝎、苏木,实,肝,4,3
train,21385,腰痛,川芎、白术、甘草、陈皮、当归、杜仲、白芍、黄芩、茯苓、半夏,虚,肾,4,4
train,21386,心烦、舌干、不寐、头晕,赭石、牡蛎、玄参、远志、柏子仁、夜交藤、茯苓、龙骨、生地黄,阴,心,4,4
train,21387,无名肿毒,生姜、半夏,寒,脾,3,4
train,21388,浮肿,寒水石、丁香、轻粉,寒,脾,3,4
train,21389,痫、慢惊,赭石、白附子、牛胆、天麻、代赭石、僵蚕、附子、麝香、冰片、青礞石、使君子、牛黄,里,肝,3,4
train,21390,短气、不寐,陈皮、柏子仁、芡实、茯苓、半夏,虚,心,3,4
train,21391,耳聋,甘草、黄连、藁本、当归、白芷、黄芩、附子,里,肾,4,4
train,21392,关节疼痛,红花、狗脊、甘草、赤芍、杜仲、鹿角、乌梢蛇、丹参、砂仁、仙茅、淫羊藿,寒,肾,4,5
train,21393,瘰疬,连翘、皂荚、薄荷、麝香、木香,热,肝,4,4
train,21394,大便秘结、烦躁、腹痛,红花、枳实、当归、大黄、紫草、槟榔、木通,里,大肠,3,4
train,21395,胞衣不下,附子、干漆,寒,肾,3,3
train,21396,角弓反张,荆芥、川芎、雄黄、防风、甘草、细辛、藁本、当归、天麻、全蝎、白芷、川乌、草乌、苍术、薄荷、朱砂、羌活、麻黄、两头尖,里,肝,5,4
train,21397,腹痛,红花、桃、川芎、赤芍、桃仁、香附,里,肝,3,4
train,21398,气喘、舌干、口苦、咳嗽、寒热往来,防风、甘草、人参、半夏、柴胡,虚,肝,5,4
train,21399,脐疮、头痛、慢惊,大戟、麝香,里,肝,4,4
train,21400,腹痛,陈皮、茯苓、厚朴,里,脾,3,4
train,21401,瘫痪,桑、川芎、白芷、甘松、苦参、苍术、桑白皮、麻黄,实,肺,5,4
train,21402,腹痛,前胡、当归、槟榔、人参、茯苓、木香,虚,脾,4,4
train,21403,吐血,甘草、杏仁、阿胶、茯苓、天冬、杏,虚,肺,4,5
train,21404,少腹痛、腹痛,红花、桃、大黄、熟地黄、秦艽、桃仁、羌活、生地黄,里,肝,4,4
train,21405,盗汗、舌干、耳聋、自汗,菟丝子、山茱萸、牛膝、山药,阴,肾,4,3
train,21406,腹满,白术、神曲、枳实、大麦,里,脾,4,3
train,21407,恶寒、无汗,知母、甘草、石膏,表,肺,3,2
train,21408,呕吐、烦躁,甘草、梅花、绿豆、朱砂、牛黄,热,心,3,3
train,21409,慢惊,黄连、赤芍、天南星、青黛、当归、栀子、人参、天竺黄、酸枣仁、茯苓、木通、龙骨、薄荷、朱砂、关木通、牛黄、麦冬,虚,心,2,5
train,21410,舌疮,雄黄、儿茶、薄荷、冰片、硼砂,热,心,3,3
train,21411,瘰疬,雄黄、黄连、乳香、黄柏、赤芍、当归、芍药、血竭、没药、全蝎、白芷、黄芩、穿山甲、轻粉、阿魏、麝香、朱砂、海藻,热,肝,4,5
train,21412,瘫痪,川芎、白术、防风、肉桂、甘草、当归、牛膝、木瓜、杜仲、白芍、川乌、人参、茯苓、附子、沉香、羌活、木香、独活、薏苡仁,里,肾,4,6
train,21413,呕吐,前胡、白术、生姜、枇杷、人参、枇杷叶、厚朴、半夏,里,胃,4,3
train,21414,胁痛,牡蛎、生姜、甘草、大枣、黄芩、半夏、柴胡、枳壳,里,肝,4,4
train,21415,肠鸣、少气、自汗,生姜、当归、芍药、大枣、远志、人参、乌头、茯苓、半夏,虚,脾,4,3
train,21416,粉刺,桃、核桃仁、杏仁、红粉、樟脑、桃仁、杏,热,肺,4,4
train,21417,盗汗,白术、白芍、党参、龙骨、五味子,虚,脾,3,4
train,21418,肠鸣、恶心、嘈杂、呕吐、多梦、大便溏、头晕,川芎、白术、陈皮、枳实、鳖甲、槟榔、乌梅、白芍、黄芪、草果、厚朴、香附,里,脾,4,4
train,21419,吐血,菟丝子、当归、熟地黄、人参、白石英、茯苓、附子、禹余粮、五味子,虚,肾,4,4
train,21420,瘰疬,乳香、没药、朱砂、牛黄,热,心,4,4
train,21421,舌疮,玄明粉、冰片、朱砂、硼砂、石膏,热,心,3,3
train,21422,腰脊痛、恶风,甘草、芍药、黄芩、桂枝,表,肾,4,3
train,21423,气喘,萝卜、绿豆,热,肺,4,3
train,21424,不寐,川芎、甘草、陈皮、黄连、当归、远志、白芍、酸枣仁、茯苓、朱砂、麦门冬,虚,心,4,4
train,21425,白带,白果、山茱萸、山药、茯苓、泽泻,虚,肾,4,3
train,21426,痫,黄连、芦荟、牛黄、胡黄连,热,心,4,3
train,21427,烦躁,白术、桔梗、巴豆、犀角,热,心,4,3
train,21428,腹痛,肉桂、神曲、干姜、山楂、砂仁、木香、枳壳、香附,寒,脾,4,4
train,21429,痫,蛇蜕、甘草、杏仁、大黄、升麻、钩藤、羌活、葛根、杏、柴胡、麻黄、枳壳、石膏,里,肝,4,5
train,21430,吐血,血竭、生地黄、青蒿,热,肝,3,4
train,21431,恶心、吐血,甘草、大枣、白芍、人参,虚,脾,3,3
train,21432,小便不利、浮肿、心悸、崩中、心下悸、头晕,白术、当归、芍药、茯苓、泽泻,虚,脾,3,4
train,21433,胁痛、口苦,甘草、白芍、金钱草、柴胡、枳壳,里,肝,3,3
train,21434,崩中,枸杞子、牛膝、熟地黄、山药、肉苁蓉、茯苓、附子、香附,虚,肾,4,4
train,21435,胎毒、皮肤糜烂、杨梅疮,儿茶、红粉、轻粉、龙骨、冰片,热,肝,3,5
train,21436,壮热、项强、无汗、恶风,苍术、麻黄,表,肺,4,3
train,21437,头晕,白术、甘草、陈皮、沙参、当归、白扁豆、茯苓,虚,脾,3,4
train,21438,畏寒、赤白带、白带,甘草、丁香、升麻、附子、甘遂、沉香、木香、五味子,阳,肾,4,6
train,21439,腹满,莪术、甘草、甘松、木香,里,脾,3,4
train,21440,小便不利、烦躁,知母、人参、黄芩、苦参、茯苓、麦门冬,里,肾,4,5
train,21441,赤白带、白带,红花、川芎、当归、沉香、厚朴、木香、香附,里,肝,4,4
train,21442,盗汗,玄参、黄连、沙参、天门冬、人参、丹参、茯苓、麦冬,阴,心,4,5
train,21443,气喘、浮肿,桑、甘草、大黄、槟榔、防己、大腹皮、羌活,里,肺,4,5
train,21444,口噤,防风、当归、秦艽、附子、葛根、独活,寒,肝,4,4
train,21445,目昏,前胡、防风、甘草、大黄、天门冬、羚羊角、木通、半夏、麦门冬,热,肝,4,4
train,21446,吞酸,白术、麦芽、陈皮、枳实、芍药、藿香、白芍、人参、茯苓、苍术、厚朴、半夏,里,脾,4,4
train,21447,口酸,甘草、青皮、当归、龙胆、柴胡、枳壳,里,肝,3,3
train,21448,痫,五灵脂、天仙子、川乌、草乌,寒,肝,4,3
train,21449,咳嗽,桑、杏仁、紫菀、木通、杏,表,肺,4,3
train,21450,盗汗、心烦、五心烦热、头痛、潮热,肉桂、赤芍、牛膝、三棱,阴,肾,4,3
train,21451,咳嗽,桑、白矾、甘草、杏仁、陈皮、桔梗、茯苓、防己、猪牙皂、薄荷、桑白皮、半夏、杏,实,肺,6,3
train,21452,闭经,红花,实,肝,3,3
train,21453,瘰疬,川芎、乳香、细辛、降香、甘松、苍术,寒,肝,4,4
train,21454,面色青,白术、生姜、当归、大黄、鳖甲、槟榔、三棱、人参、茯苓、木香、枳壳,里,肝,4,5
train,21455,气喘、咳嗽,桃、桃仁,实,肺,3,3
train,21456,慢惊,全蝎、轻粉、薄荷、荷叶,里,肝,3,4
train,21457,臁疮,海螵蛸、雄黄、黄连、乳香、黄柏、血竭、白芷、轻粉、白及、白蔹、五倍子,热,脾,4,5
train,21458,短气,生姜、紫苏子、杏仁、人参、茯苓、生地黄、杏、麦门冬、五味子,虚,肺,6,4
train,21459,头痛,细辛、藿香、麻黄,表,肺,3,3
train,21460,浮肿、心烦、短气、痫、不寐、自汗,甘草、陈皮、枳实、茯苓、半夏、竹茹,里,心,4,4
train,21461,自汗,白术、甘草、当归、黄芩、地骨皮、茯苓、生地黄、犀角、柴胡、麦门冬、枳壳,虚,肝,5,5
train,21462,盗汗、咳嗽,白术、知母、百部、白芍、地骨皮、茯苓、天冬、麦冬,阴,肺,4,4
train,21463,短气,杏仁、羚羊角、杏、麻黄、石膏,热,肺,4,2
train,21464,角弓反张、口噤,白术、防风、甘草、杏仁、干姜、当归、人参、附子、杏、麻黄,寒,肝,4,4
train,21465,恶心、呕吐,细辛、草乌,寒,胃,3,3
train,21466,半身不遂,川芎、肉桂、乳香、藁本、赤芍、赤石脂、当归、牛膝、没药、白芍、琥珀、人参、茯苓、白薇、朱砂、香附,里,肝,4,5
train,21467,面色青、崩漏,蒲黄、川芎、白术、甘草、当归、阿胶、白芍、黄芩、炙甘草、侧柏叶、砂仁、香附,里,肝,6,5
train,21468,无汗,葱白、生姜、防风、甘草、羌活、麻黄,表,肺,4,4
train,21469,烦躁、头晕,郁金、珍珠、黄芪、羚羊角、冰片、牛黄,热,肝,4,4
train,21470,痫、慢惊,白术、甘草、全蝎、附子、薄荷、厚朴、犀角、麻黄,里,肝,4,4
train,21471,浮肿,桑、当归、郁李、大腹皮、木香、郁李仁、枳壳,里,脾,4,5
train,21472,恶风、流泪,荆芥、菊花、桑、夏枯草、桑叶、薄荷、青葙子、青葙,表,肝,2,3
train,21473,手足厥冷,白术、肉桂、甘草、人参、茯苓、五味子,寒,脾,4,4
train,21474,壮热,生姜、防风、甘草、杏仁、当归、芍药、人参、黄芩、杏、麻黄、石膏,热,肺,5,4
train,21475,头痛、咳嗽,珍珠、土木香、苦参、木香,热,肝,4,4
train,21476,腹痛,甘草、当归、阿胶、芍药、茯苓、桂枝,虚,脾,4,4
train,21477,头痛、腹痛,川芎、防风,表,肝,3,3
train,21478,足颤、口噤、半身不遂,防风、甘草,表,肝,3,3
train,21479,呕吐、腹痛,干姜、豆蔻、枳实、当归、槟榔、附子、吴茱萸、草豆蔻、木香,里,脾,4,5
train,21480,大便下血,川芎、甘草、杏仁、陈皮、当归、白芍、黄芩、丹参、杏,热,肝,4,5
train,21481,痫,赤石脂、僵蚕、薄荷、荷叶、犀角,热,心,5,4
train,21482,崩中,桑、麝香,热,肝,3,3
train,21483,恶寒、头痛,甘草、滑石、黄芩、木通、麻黄、桂枝,表,肺,4,4
train,21484,浮肿,桑、甘草、陈皮、茯苓、苍术、炙甘草、桑白皮、厚朴,里,脾,3,4
train,21485,腹冷,半夏、吴茱萸,寒,胃,3,3
train,21486,须发早白,枸杞子、菟丝子、当归、牛膝、补骨脂、何首乌、茯苓,虚,肾,3,3
train,21487,壮热,天南星、薄荷、荷叶,热,肝,3,4
train,21488,腹痛,甘草、豆蔻、赤石脂、肉豆蔻、砂仁,寒,脾,3,3
train,21489,烦躁,吴茱萸,阳,肝,4,3
train,21490,少气,狗脊、五灵脂、草乌、乌头、木鳖子,寒,肾,4,3
train,21491,腹痛,白术、艾叶、黄连、干姜、豆蔻、赤芍、肉豆蔻、当归、芍药、厚朴,寒,脾,4,5
train,21492,角弓反张,荆芥、防风、甘草、当归、天麻、白芷、僵蚕、茯苓、薄荷、麻黄,实,肝,5,3
train,21493,气喘、咳嗽,菊花、寒水石、蝉蜕、重楼、黄连、珍珠、白屈菜、射干、板蓝根、黄芩、天竺黄、麝香、冰片、柴胡、牛黄,热,肺,4,4
train,21494,臂痛,姜黄、防风、甘草、当归、芍药、白芍、羌活,表,肝,4,4
train,21495,发狂、壮热、谵语,知母、甘草、杏仁、芍药、升麻、黄芩、杏、柴胡、石膏,热,胃,5,6
train,21496,发黄,桑、川芎、甘草、黄芩、茯苓、桑白皮、柴胡,里,肝,4,4
train,21497,瘰疬,荆芥、红花、骨碎补、蜈蚣、防风、蝉蜕、甘草、黄柏、细辛、赤芍、大黄、连翘、白芷、川乌、草乌、僵蚕、黄芩、蛇床子、秦艽、苍术、独活、木鳖子,里,肝,4,6
train,21498,干呕、心烦,枇杷、芦根、木瓜、人参、枇杷叶、麦门冬,阴,胃,4,4
train,21499,腹冷,海螵蛸、甘草、干姜、山楂、白芍、胡椒、白及、党参、砂仁,寒,脾,4,4
train,21500,自汗、善食易饥,黄连、人参、麦门冬、五味子,虚,心,3,4
train,21501,咳嗽,桑、甘草、杏仁、大黄、桔梗、鳖甲、栀子、乌梅、紫菀、黄芩、百合、茯苓、杏、柴胡、麦门冬,里,肺,5,5
train,21502,呕吐、里急后重、腹痛,甘草、罂粟、罂粟壳,里,胃,4,3
train,21503,短气,前胡、甘草、芍药、大枣、人参、茯苓、麦门冬,虚,肺,3,4
train,21504,鼻衄、吐血,牡蛎、当归、阿胶、茜草、泽兰、琥珀、益母草、柴胡,热,肝,4,4
train,21505,气喘、咳嗽,知母、甘草、土茯苓、百部、夏枯草、马兜铃、何首乌、茯苓、淫羊藿,里,肺,3,3
train,21506,壮热、慢惊,雄黄、白附子、黄连、母丁香、青黛、丁香、天竺黄、芦荟、附子、麝香、朱砂、牛黄、胡黄连,热,心,4,5
train,21507,腹痛,白术、甘草、杏仁、陈皮、木瓜、苦杏仁、藿香、白扁豆、茯苓、苍术、厚朴、砂仁、半夏、杏、茶叶、泽泻,里,脾,4,4
train,21508,吐血,黄连、赤芍、山茶花、茜草、黄芩、仙鹤草、侧柏叶、藕节,热,心,2,4
train,21509,恶心,生姜、白矾、天南星、人参、茯苓、半夏,寒,胃,4,4
train,21510,痫,牡蛎、杏仁、芍药、巴豆、茯苓、甘遂、麝香、杏、牛黄,实,心,3,5
train,21511,神昏、口渴,竹叶、黄连、连翘、天花粉、石斛、丹参、麦冬、石膏,热,心,4,5
train,21512,吞酸,陈皮、黄连、桔梗、黄芩、茯苓、苍术、吴茱萸,热,胃,4,3
train,21513,臂痛、吞酸、嘈杂、呕吐,大黄、黄芩、沉香、青礞石,实,胃,4,4
train,21514,小儿发热、咳嗽,鸡内金、陈皮、天麻、琥珀、天竺黄、川贝母、钩藤、朱砂、半夏,里,肺,3,4
train,21515,慢惊,白术、甘草、人参、僵蚕,虚,脾,3,3
train,21516,吐血、咳嗽,地榆、雄黄、黄连、青黛、当归、瓜蒂、赤小豆、芦荟,里,肺,4,4
train,21517,咳嗽,玄参、女贞、女贞子、款冬花、百合、天冬,里,肺,4,3
train,21518,壮热、潮热,川芎、知母、甘草、当归、鳖甲、秦艽、地骨皮、柴胡、枳壳,热,肝,4,5
train,21519,小便不通,甘草、赤芍、芍药、槟榔、黄芩、茯苓、木通、生地黄、麦门冬,里,膀胱,3,4
train,21520,鼻衄、大便秘结、吐血、咳嗽,前胡、知母、黄柏、大黄、桔梗、栀子、天花粉、黄芩、苦参,里,肺,4,5
train,21521,慢惊,轻粉、朱砂、牛黄,里,心,3,3
